"code","description","season_start","season_end","time_max_parking","time_start","time_end","time_duration","lun","mar","mer","jeu","ven","sam","dim","daily","special_days","restrict_typ"
"SU-MN","\P 14h-15h MAR. 1 MARS AU 1 DEC.",03-01,12-01,,14,15,1,,1,,,,,,,,
"SU-MN-A","\P 14h-15h MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,14,15,1,,1,,,,,,,,
"SU-MN-A+F","\P 14h-15h MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,14,15,1,,1,,,,,,,,
"SU-MO","\P 14h30-15h30 MAR. 1 MARS AU 1 DEC.",03-01,12-01,,"14.5","15.5",1,,1,,,,,,,,
"SU-MO-A","\P 14h30-15h30 MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,"14.5","15.5",1,,1,,,,,,,,
"SU-MO-A+F","\P 14h30-15h30 MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,"14.5","15.5",1,,1,,,,,,,,
"SU-MP","\P 15h-16h MAR. 1 MARS AU 1 DEC.",03-01,12-01,,15,16,1,,1,,,,,,,,
"SU-MQ","\P 15h30-16h30 MAR. 1 MARS AU 1 DEC.",03-01,12-01,,"15.5","16.5",1,,1,,,,,,,,
"SU-MR","\P 16h-17h MAR. 1 MARS AU 1 DEC.",03-01,12-01,,16,17,1,,1,,,,,,,,
"SU-MS","\P 07h-08h MAR. 1 MARS AU 1 DEC.",03-01,12-01,,7,8,1,,1,,,,,,,,
"SU-MS-A","\P 07h-08h MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,7,8,1,,1,,,,,,,,
"SU-MT-A","\P 07h30-08h30 MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,"7.5","8.5",1,,1,,,,,,,,
"SU-MV-A","\P 12h30-15h30 MARDI 1AVRIL AU 1DEC.",04-01,12-01,,"12.5","15.5",3,,1,,,,,,,,
"SU-MW-A","\P 13h-15h MARDI 1AVRIL AU 1DEC.",04-01,12-01,,13,15,2,,1,,,,,,,,
"SU-NA","\P 08h-09h MER. 1 MARS AU 1 DEC.",03-01,12-01,,8,9,1,,,1,,,,,,,
"SU-NA-A","\P 08h-09h MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,8,9,1,,,1,,,,,,,
"SU-NB","\P 08h30-09h30 MER. 1 MARS AU 1 DEC.",03-01,12-01,,"8.5","9.5",1,,,1,,,,,,,
"SU-NB-A","\P 08h30-09h30 MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,"8.5","9.5",1,,,1,,,,,,,
"SU-NC","\P 09h-10h MER. 1 MARS AU 1 DEC.",03-01,12-01,,9,10,1,,,1,,,,,,,
"SU-NC-A","\P 09h-10h MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,9,10,1,,,1,,,,,,,
"SU-ND","\P 09h30-10h30 MER. 1 MARS AU 1 DEC.",03-01,12-01,,"9.5","10.5",1,,,1,,,,,,,
"SU-ND-A","\P 09h30-10h30 MER. 1 AVRIL AU 1 DEC",04-01,12-01,,"9.5","10.5",1,,,1,,,,,,,
"SU-ND-A+F","\P 09h30-10h30 MER. 1 AVRIL AU 1 DEC",04-01,12-01,,"9.5","10.5",1,,,1,,,,,,,
"SU-NE","\P 10h-11h MER. 1 MARS AU 1 DEC.",03-01,12-01,,10,11,1,,,1,,,,,,,
"SU-NE-A","\P 10h-11h MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,10,11,1,,,1,,,,,,,
"SU-NE-A+F","\P 10h-11h MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,10,11,1,,,1,,,,,,,
"SU-NF","\P 10h30-11h30 MER. 1 MARS AU 1 DEC.",03-01,12-01,,"10.5","11.5",1,,,1,,,,,,,
"SU-NF-A","\P 10h30-11h30 MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,"10.5","11.5",1,,,1,,,,,,,
"SU-NG","\P 11h-12h MER. 1 MARS AU 1 DEC.",03-01,12-01,,11,12,1,,,1,,,,,,,
"SU-NH","\P 11h30-12h30 MER. 1 MARS AU 1 DEC.",03-01,12-01,,"11.5","12.5",1,,,1,,,,,,,
"SU-NH-A","\P 11h30-12h30 MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,"11.5","12.5",1,,,1,,,,,,,
"SU-NJ","\P 12h-13h MER. 1 MARS AU 1 DEC.",03-01,12-01,,12,13,1,,,1,,,,,,,
"SU-NJ-A","\P 12h-13h MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,12,13,1,,,1,,,,,,,
"SU-NK","\P 12h30-13h30 MER. 1 MARS AU 1 DEC.",03-01,12-01,,"12.5","13.5",1,,,1,,,,,,,
"SU-NK-A","\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,"12.5","13.5",1,,,1,,,,,,,
"SU-NK-A+F","\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,"12.5","13.5",1,,,1,,,,,,,
"SU-NL","\P 13h-14h MER. 1 MARS AU 1 DEC.",03-01,12-01,,13,14,1,,,1,,,,,,,
"SU-NL-A","\P 13h-14h MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,13,14,1,,,1,,,,,,,
"SU-NL-A+F","\P 13h-14h MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,13,14,1,,,1,,,,,,,
"SU-NM","\P 13h30-14h30 MER. 1 MARS AU 1 DEC.",03-01,12-01,,"13.5","14.5",1,,,1,,,,,,,
"SU-NM-A","\P 13h30-14h30 MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,"13.5","14.5",1,,,1,,,,,,,
"SU-NM-A+F","\P 13h30-14h30 MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,"13.5","14.5",1,,,1,,,,,,,
"SU-NN","\P 14h-15h MER. 1 MARS AU 1 DEC.",03-01,12-01,,14,15,1,,,1,,,,,,,
"SU-NN-A","\P 14h-15h MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,14,15,1,,,1,,,,,,,
"SU-NO","\P 14h30-15h30 MER. 1 MARS AU 1 DEC.",03-01,12-01,,"14.5","15.5",1,,,1,,,,,,,
"SU-NO-A","\P 14h30-15h30 MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,"14.5","15.5",1,,,1,,,,,,,
"SU-NP","\P 15h-16h MER. 1 MARS AU 1 DEC.",03-01,12-01,,15,16,1,,,1,,,,,,,
"SU-NQ","\P 15h30-16h30 MER. 1 MARS AU 1 DEC.",03-01,12-01,,"15.5","16.5",1,,,1,,,,,,,
"SU-NS","\P 07h-08h MER. 1 MARS AU 1 DEC.",03-01,12-01,,7,8,1,,,1,,,,,,,
"SU-NS-A","\P 07h-08h MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,7,8,1,,,1,,,,,,,
"SU-NT-A","\P 07h30-08h30 MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,"7.5","8.5",1,,,1,,,,,,,
"SU-NU","\P 13h-16h MERCREDI DU 15 AVRIL AU 15 NOVEMBRE",04-15,11-15,,13,16,3,,,1,,,,,,,
"SU-OA","\P 8h-16h SAMEDI  ",,,,8,16,8,,,,,,1,,,,
"SU-OB","\P 09h-17h VENDREDI",,,,9,17,8,,,,,1,,,,,
"SU-OC","\P 9h-21h LUN.",,,,9,21,12,1,,,,,,,,,
"SU-OD","\P 09h-15h JEUDI",,,,9,15,6,,,,1,,,,,,
"SU-PD-A","\P 13h-16h MARDI 1 AVRIL AU 1 DEC.",04-01,12-01,,13,16,3,,1,,,,,,,,
"SU-PF-A","\P 12h30-15h30 MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,"12.5","15.5",3,,,1,,,,,,,
"SU-PG-A","\P 13h-16h MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,13,16,3,,,1,,,,,,,
"SU-PH","\P 12h30-15h30 JEU. 1 MARS AU 1 DEC.",03-01,12-01,,"12.5","15.5",3,,,,1,,,,,,
"SU-PH-A","\P 12h30-15h30 JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,"12.5","15.5",3,,,,1,,,,,,
"SU-PI-A","\P 12h30-15h30 VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"12.5","15.5",3,,,,,1,,,,,
"SU-PJ-A","\P 13h-16h VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,13,16,3,,,,,1,,,,,
"SU-PL-A","\P 16h30-17h30 MARDI 1 AVRIL AU 1 DEC",04-01,12-01,,"16.5","17.5",1,,1,,,,,,,,
"SU-PM-A","\P 12h30-14h30 LUNDI 1 AVRIL AU 1 DEC.",04-01,12-01,,"12.5","14.5",2,1,,,,,,,,,
"SU-PN-A","\P 13h30-15h30 LUNDI 1 AVRIL AU 1 DEC.",04-01,12-01,,"13.5","15.5",2,1,,,,,,,,,
"SU-PO-A","\P 12h30-14h30 MARDI 1 AVRIL AU 1 DEC.",04-01,12-01,,"12.5","14.5",2,,1,,,,,,,,
"SU-PP-A","\P 13h30-15h30 MARDI 1 AVRIL AU 1 DEC.",04-01,12-01,,"13.5","15.5",2,,1,,,,,,,,
"SU-PQ-A","\P 12h30-14h30 MERCREDI 1 AVRIL AU 1 DEC.",04-01,12-01,,"12.5","14.5",2,,,1,,,,,,,
"SU-PR-A","\P 13h30-15h30 MERCREDI 1 AVRIL AU 1 DEC.",04-01,12-01,,"13.5","15.5",2,,,1,,,,,,,
"SU-PS-A","\P 12h30-14h30 JEUDI 1 AVRIL AU 1 DEC.",04-01,12-01,,"12.5","14.5",2,,,,1,,,,,,
"SU-PT-A","\P 13h30-15h30 JEUDI 1 AVRIL AU 1 DEC.",04-01,12-01,,"13.5","15.5",2,,,,1,,,,,,
"SU-SA","\P 19h-20h LUN. 1 MARS AU 1 DEC.",03-01,12-01,,19,20,1,1,,,,,,,,,
"SU-SA-A","\P 19h-20h LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,19,20,1,1,,,,,,,,,
"SU-SB","\P 19h-20h MAR. 1 MARS AU 1 DEC.",03-01,12-01,,19,20,1,,1,,,,,,,,
"SU-SB-A","\P 19h-20h MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,19,20,1,,1,,,,,,,,
"SU-SC-A","\P 19h-20h MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,19,20,1,,,1,,,,,,,
"SU-SD","\P 19h-20h JEU. 1 MARS AU 1 DEC.",03-01,12-01,,19,20,1,,,,1,,,,,,
"SU-SD-A","\P 19h-20h JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,19,20,1,,,,1,,,,,,
"SU-SF","\P 19h30-20h30 LUN. 1 MARS AU 1 DEC.",03-01,12-01,,"19.5","20.5",1,1,,,,,,,,,
"SU-SF-A","\P 19h30-20h30 LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"19.5","20.5",1,1,,,,,,,,,
"SU-SF-A+F","\P 19h30-20h30 LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"19.5","20.5",1,1,,,,,,,,,
"SU-SG","\P 19h30-20h30 MAR.1 MARS AU 1 DEC.",03-01,12-01,,"19.5","20.5",1,,1,,,,,,,,
"SU-SG-A","\P 19h30-20h30 MAR.1 AVRIL AU 1 DEC.",04-01,12-01,,"19.5","20.5",1,,1,,,,,,,,
"SU-SH","\P 19h30-20h30 MER. 1 MARS AU 1 DEC.",03-01,12-01,,"19.5","20.5",1,,,1,,,,,,,
"SU-SH-A","\P 19h30-20h30 MER. 1AVRIL AU 1 DEC.",04-01,12-01,,"19.5","20.5",1,,,1,,,,,,,
"SU-SH-A+F","\P 19h30-20h30 MER. 1AVRIL AU 1 DEC.",04-01,12-01,,"19.5","20.5",1,,,1,,,,,,,
"SU-SI","\P 19h30-20h30 JEU. 1 MARS AU 1 DEC.",03-01,12-01,,"19.5","20.5",1,,,,1,,,,,,
"SU-SI-A","\P 19h30-20h30 JEU. 1 AVRIL AU 1 DEC.",04-01,12-01,,"19.5","20.5",1,,,,1,,,,,,
"SU-SJ","\P 19h30-20h30 VEN. 1 MARS AU 1 DEC.",03-01,12-01,,"19.5","20.5",1,,,,,1,,,,,
"SU-SK","\P 20h-21h LUN. 1 MARS AU 1 DEC.",03-01,12-01,,20,21,1,1,,,,,,,,,
"SU-SK-A","\P 20h-21h LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,20,21,1,1,,,,,,,,,
"SU-SK-A+F","\P 20h-21h LUN. 1 AVRIL AU 1 DEC.",04-01,12-01,,20,21,1,1,,,,,,,,,
"SU-SL","\P 20h-21h MAR. 1 MARS AU 1 DEC.",03-01,12-01,,20,21,1,,1,,,,,,,,
"SU-SM","\P 20h-21h MER. 1 MARS AU 1 DEC.",03-01,12-01,,20,21,1,,,1,,,,,,,
"SU-SM-A","\P 20h-21h MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,20,21,1,,,1,,,,,,,
"SU-SM-A+F","\P 20h-21h MER. 1 AVRIL AU 1 DEC.",04-01,12-01,,20,21,1,,,1,,,,,,,
"SU-SO","\P 20h-21h VEN. 1 MARS AU 1 DEC.",03-01,12-01,,20,21,1,,,,,1,,,,,
"SU-SP","\P 20h30 A 21h30 JEUDI 1ER MARS AU 1ER DEC.",03-01,12-01,,"20.5","21.5",1,,,,1,,,,,,
"SU-SP-A","\P 20h30 A 21h30 JEUDI 1ER AVRIL AU 1ER DEC.",04-01,12-01,,"20.5","21.5",1,,,,1,,,,,,
"SU-SQ","\P 20h30 A 21h30 MARDI 1ER MARS AU 1ER DEC.",03-01,12-01,,"20.5","21.5",1,,1,,,,,,,,
"SU-SQ-A","\P 20h30 A 21h30 MARDI 1ER AVRIL AU 1ER DEC.",04-01,12-01,,"20.5","21.5",1,,1,,,,,,,,
"SU-SR","\P 21h-22h JEUDI 1ER MARS AU 1ER DEC.",03-01,12-01,,21,22,1,,,,1,,,,,,
"SU-SR-A","\P 21h-22h JEUDI 1ER AVRIL AU 1ER DEC.",04-01,12-01,,21,22,1,,,,1,,,,,,
"SU-SS","\P 18h-19h LUNDI 1ER MARS AU 1ER DEC.",03-01,12-01,,18,19,1,1,,,,,,,,,
"SU-SS-A","\P 18h-19h LUNDI 1ER AVRIL AU 1ER DEC.",04-01,12-01,,18,19,1,1,,,,,,,,,
"SU-ST","\P 18h-19h MARDI 1ER MARS AU 1ER DEC.",03-01,12-01,,18,19,1,,1,,,,,,,,
"SU-ST-A","\P 18h-19h MARDI 1ER AVRIL AU 1ER DEC.",04-01,12-01,,18,19,1,,1,,,,,,,,
"SU-SU","\P 21h-22h MARDI 1ER MARS AU 1ER DEC.",03-01,12-01,,21,22,1,,1,,,,,,,,
"SU-SU-A","\P 21h-22h MARDI 1ER AVRIL AU 1ER DEC.",04-01,12-01,,21,22,1,,1,,,,,,,,
"SU-SV","\P 21h30-22h30 JEUDI  1 MARS AU 1 DEC.",03-01,12-01,,"21.5","22.5",1,,,,1,,,,,,
"SU-SV-A","\P 21h30-22h30 JEUDI  1 AVRIL AU 1 DEC.",04-01,12-01,,"21.5","22.5",1,,,,1,,,,,,
"SU-SW","\P 21h30-22h30 MARDI  1 MARS AU 1 DEC.",03-01,12-01,,"21.5","22.5",1,,1,,,,,,,,
"SU-SW-A","\P 21h30-22h30 MARDI  1 AVRIL AU 1 DEC.",04-01,12-01,,"21.5","22.5",1,,1,,,,,,,,
"SU-SX","\P 17h-18h JEUDI  1 MARS AU 1 DEC.",03-01,12-01,,17,18,1,,,,1,,,,,,
"SU-SX-A","\P 17h-18h JEUDI  1 AVRIL AU 1 DEC.",04-01,12-01,,17,18,1,,,,1,,,,,,
"SU-SY","\P 18h30-19h30 JEUDI  1 MARS AU 1 DEC.",03-01,12-01,,"18.5","19.5",1,,,,1,,,,,,
"SU-SY-A","\P 18h30-19h30 JEUDI  1 AVRIL AU 1 DEC.",04-01,12-01,,"18.5","19.5",1,,,,1,,,,,,
"SU-SZ","\P 19h-24h JEUDI  1 MARS AU 1 DEC.",03-01,12-01,,19,24,5,,,,1,,,,,,
"SU-SZ-A","\P 19h-24h JEUDI  1 AVRIL AU 1 DEC.",04-01,12-01,,19,24,5,,,,1,,,,,,
"SU-TA","\P 17h-20h MERCREDI",,,,17,20,3,,,1,,,,,,,
"SU-UB","\P 17h-18h LUNDI  1 MARS AU 1 DEC.",03-01,12-01,,17,18,1,1,,,,,,,,,
"SU-UB-A","\P 17h-18h LUNDI  1 AVRIL AU 1 DEC.",04-01,12-01,,17,18,1,1,,,,,,,,,
"SU-UC","\P 18h30-19h30 LUNDI  1 MARS AU 1 DEC.",03-01,12-01,,"18.5","19.5",1,1,,,,,,,,,
"SU-UC-A","\P 18h30-19h30 LUNDI  1 AVRIL AU 1 DEC.",04-01,12-01,,"18.5","19.5",1,1,,,,,,,,,
"SU-UE","\P 21h30-22h30 LUNDI  1 MARS AU 1 DEC.",03-01,12-01,,"21.5","22.5",1,1,,,,,,,,,
"SU-UF","\P 19h-24h LUNDI 1 MARS AU 1 DEC.",03-01,12-01,,19,24,5,1,,,,,,,,,
"SU-UF-A","\P 19h-24h LUNDI 1 AVRIL AU 1 DEC.",04-01,12-01,,19,24,5,1,,,,,,,,,
"SU-UG","\P 18h30-19h30 MERCREDI  1 MARS AU 1 DEC.",03-01,12-01,,"18.5","19.5",1,,,1,,,,,,,
"SU-UI","\P 21h-22h MERCREDI  1 MARS AU 1 DEC.",03-01,12-01,,21,22,1,,,1,,,,,,,
"SU-UJ","\P 13h-16h LUNDI  1 MARS AU 1 DEC.",03-01,12-01,,13,16,3,1,,,,,,,,,
"SU-UJ-A","\P 13h-16h LUNDI  1 AVRIL AU 1 DEC.",04-01,12-01,,13,16,3,1,,,,,,,,,
"SU-UK","\P 13h-16h JEUDI  1 MARS AU 1 DEC.",03-01,12-01,,13,16,3,,,,1,,,,,,
"SU-UK-A","\P 13h-16h JEUDI  1 AVRIL AU 1 DEC.",04-01,12-01,,13,16,3,,,,1,,,,,,
"SU-UL","\P 09h-12h JEUDI  1 MARS AU 1 DEC.",03-01,12-01,,9,12,3,,,,1,,,,,,
"SU-UL-A","\P 09h-12h JEUDI  1 AVRIL AU 1 DEC.",04-01,12-01,,9,12,3,,,,1,,,,,,
"SU-UM","\P 09h-12h LUNDI  1 MARS AU 1 DEC.",03-01,12-01,,9,12,3,1,,,,,,,,,
"SU-UM-A","\P 09h-12h LUNDI  1 AVRIL AU 1 DEC.",04-01,12-01,,9,12,3,1,,,,,,,,,
"SU-UN","\P 09h-12h MARDI  1 MARS AU 1 DEC.",03-01,12-01,,9,12,3,,1,,,,,,,,
"SU-UN-A","\P 09h-12h MARDI  1 AVRIL AU 1 DEC.",04-01,12-01,,9,12,3,,1,,,,,,,,
"SU-UO","\P 09h-12h VENDREDI  1 MARS AU 1 DEC.",03-01,12-01,,9,12,3,,,,,1,,,,,
"SU-UO-A","\P 09h-12h VENDREDI  1 AVRIL AU 1 DEC.",04-01,12-01,,9,12,3,,,,,1,,,,,
"SU-UQ","\P 17h-18h MARDI 1ER MARS AU 1ER DECEMBRE",03-01,12-01,,17,18,1,,1,,,,,,,,
"SU-UQ-A","\P 17h-18h MARDI 1ER AVRIL AU 1ER DECEMBRE",04-01,12-01,,17,18,1,,1,,,,,,,,
"SU-UR","\P 18h30-19h30 MAR. 1 MARS AU 1 DEC. ",03-01,12-01,,"18.5","19.5",1,,1,,,,,,,,
"SU-UR-A","\P 18h30-19h30 MAR. 1 AVRIL AU 1 DEC.",04-01,12-01,,"18.5","19.5",1,,1,,,,,,,,
"SU-UU","\P 19h-24h MARDI 1MARS au 1 DEC.",03-01,12-01,,19,24,5,,1,,,,,,,,
"SU-UV","\P 08h-12h MERCREDI 15 MARS AU 15 NOVEMBRE",03-15,11-15,,8,12,4,,,1,,,,,,,
"SU-UW","\P 08h-12h JEUDI 15 MARS AU 15 NOVEMBRE",03-15,11-15,,8,12,4,,,,1,,,,,,
"SU-UY-A","\P 17h30-18h30 JEUDI 1 AVRIL AU 1 DEC.",04-01,12-01,,"17.5","18.5",1,,,,1,,,,,,
"SU-UZ-A","\P 22h-23h MARDI 1 AVRIL AU 1 DEC.",04-01,12-01,,22,23,1,,1,,,,,,,,
"SU-VA","\P 08h-09h VEN. 1 MARS AU 1 DEC.",03-01,12-01,,8,9,1,,,,,1,,,,,
"SU-VA-A","\P 08h-09h VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,8,9,1,,,,,1,,,,,
"SU-VB","\P 08h30-09h30 VEN. 1 MARS AU 1 DEC.",03-01,12-01,,"8.5","9.5",1,,,,,1,,,,,
"SU-VB-A","\P 08h30-09h30 VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"8.5","9.5",1,,,,,1,,,,,
"SU-VC","\P 09h-10h VEN. 1 MARS AU 1 DEC.",03-01,12-01,,9,10,1,,,,,1,,,,,
"SU-VC-A","\P 09h-10h VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,9,10,1,,,,,1,,,,,
"SU-VD","\P 09h30-10h30 VEN. 1 MARS AU 1 DEC.",03-01,12-01,,"9.5","10.5",1,,,,,1,,,,,
"SU-VD-A","\P 09h30-10h30 VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"9.5","10.5",1,,,,,1,,,,,
"SU-VE","\P 10h-11h VEN. 1 MARS AU 1 DEC.",03-01,12-01,,10,11,1,,,,,1,,,,,
"SU-VE-A","\P 10h-11h VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,10,11,1,,,,,1,,,,,
"SU-VF","\P 10h30-11h30 VEN. 1 MARS AU 1 DEC.",03-01,12-01,,"10.5","11.5",1,,,,,1,,,,,
"SU-VF-A","\P 10h30-11h30 VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"10.5","11.5",1,,,,,1,,,,,
"SU-VJ","\P 12h-13h VEN. 1 MARS AU 1 DEC.",03-01,12-01,,12,13,1,,,,,1,,,,,
"SU-VJ-A","\P 12h-13h VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,12,13,1,,,,,1,,,,,
"SU-VK","\P 12h30-13h30 VEN. 1 MARS AU 1 DEC.",03-01,12-01,,"12.5","13.5",1,,,,,1,,,,,
"SU-VK-A","\P 12h30-13h30 VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"12.5","13.5",1,,,,,1,,,,,
"SU-VL","\P 13h-14h VEN. 1 MARS AU 1 DEC.",03-01,12-01,,13,14,1,,,,,1,,,,,
"SU-VL-A","\P 13h-14h VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,13,14,1,,,,,1,,,,,
"SU-VM","\P 13h30-14h30 VEN. 1 MARS AU 1 DEC.",03-01,12-01,,"13.5","14.5",1,,,,,1,,,,,
"SU-VM-A","\P 13h30-14h30 VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"13.5","14.5",1,,,,,1,,,,,
"SU-VN","\P 14h-15h VEN. 1 MARS AU 1 DEC.",03-01,12-01,,14,15,1,,,,,1,,,,,
"SU-VN-A","\P 14h-15h VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,14,15,1,,,,,1,,,,,
"SU-VO","\P 14h30-15h30 VEN. 1 MARS AU 1 DEC.",03-01,12-01,,"14.5","15.5",1,,,,,1,,,,,
"SU-VP-A","\P 15h-16h VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,15,16,1,,,,,1,,,,,
"SU-VQ","\P 15h30-16h30 VEN. 1 MARS AU 1 DEC.",03-01,12-01,,"15.5","16.5",1,,,,,1,,,,,
"SU-VR-A","\P 16h-17h VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,16,17,1,,,,,1,,,,,
"SU-VS-A","\P 07h-08h VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,7,8,1,,,,,1,,,,,
"SU-VW-A","\P 21h-22h LUNDI 1 AVRIL AU 1 DEC.",04-01,12-01,,21,22,1,1,,,,,,,,,
"SU-VX-A","\P 18h-19h MERCREDI 1 AVRIL AU 1 DEC.",04-01,12-01,,18,19,1,,,1,,,,,,,
"SV-AA","\P 06h-07h LUN. AU VEN. 1 MARS AU 1 DEC.",03-01,12-01,,6,7,1,1,1,1,1,1,,,,,
"SV-AA-A","\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,6,7,1,1,1,1,1,1,,,,,
"SV-AB","\P 06h30-07h30 LUN. AU VEN. 1 MARS AU 1 DEC.",03-01,12-01,,"6.5","7.5",1,1,1,1,1,1,,,,,
"SV-AB-A","\P 06h30-07h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"6.5","7.5",1,1,1,1,1,1,,,,,
"SV-AC","\P 09h-11h30 LUN. AU VEN.",,,,9,"11.5","2.5",1,1,1,1,1,,,,,
"SV-AD","\P 07h-08h LUN. AU VEN. 1 MARS AU 1 DEC.",03-01,12-01,,7,8,1,1,1,1,1,1,,,,,
"SV-AD-A","\P 07h-08h LUN. AU VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,7,8,1,1,1,1,1,1,,,,,
"SV-AE","\P 07h30-08h30 LUN. AU VEN. 1 MARS AU 1 DEC.",03-01,12-01,,"7.5","8.5",1,1,1,1,1,1,,,,,
"SV-AE-A","\P 07h30-08h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"7.5","8.5",1,1,1,1,1,1,,,,,
"SV-AF","\P 08h-09h LUN. AU VEN. 1 MARS AU 1 DEC.",03-01,12-01,,8,9,1,1,1,1,1,1,,,,,
"SV-AF-A","\P 08h-09h LUN. AU VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,8,9,1,1,1,1,1,1,,,,,
"SV-AI","\P 08h30-09h30 LUN. AU VEN. 1 MARS AU 1 DEC.",03-01,12-01,,"8.5","9.5",1,1,1,1,1,1,,,,,
"SV-AI-A","\P 08h30-09h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,"8.5","9.5",1,1,1,1,1,1,,,,,
"SV-AK","\P 08h-09h30 LUN. AU VEN. 1 MARS AU 1 DEC.",03-01,12-01,,8,"9.5","1.5",1,1,1,1,1,,,,,
"SV-AK-A","\P 08h-09h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.",04-01,12-01,,8,"9.5","1.5",1,1,1,1,1,,,,,
"SV-AL","\P 08h-09h LUN. AU VEN.",,,,8,9,1,1,1,1,1,1,,,,,
"SV-AM","\P 07h30-08h30 LUNDI AU VENDREDI",,,,"7.5","8.5",1,1,1,1,1,1,,,,,
"SV-AO","\P 07h-08h LUN. AU VEN.",,,,7,8,1,1,1,1,1,1,,,,,
"SV-AP","\P 09h-10h LUN. AU VEN.",,,,9,10,1,1,1,1,1,1,,,,,
"SV-AQ","\P 09h30-10h30 LUN.AU VEN.",,,,"9.5","10.5",1,1,1,1,1,1,,,,,
"SV-AR","\P 07h-12h LUN. AU VEN.",,,,7,12,5,1,1,1,1,1,,,,,
"SV-AS","\P 10h30-11h30 LUN. AU VEN.",,,,"10.5","11.5",1,1,1,1,1,1,,,,,
"SV-AT","\P 07h-10h  LUN A VEN",,,,7,10,3,1,1,1,1,1,,,,,
"SV-AU","\P 07h-09h30 LUN A VEN",,,,7,"9.5","2.5",1,1,1,1,1,,,,,
"SV-AV","\P 09h-11h LUN A VEN",,,,9,11,2,1,1,1,1,1,,,,,
"SV-AW-A","\P 07h30-09h LUN A VEN 1 AVRIL AU 1 DEC",04-01,12-01,,"7.5",9,"1.5",1,1,1,1,1,,,,,
"SV-AX","\P 08h-12h LUN A VEN",,,,8,12,4,1,1,1,1,1,,,,,
"SV-AY","\P 09h-12h LUN A VEN",,,,9,12,3,1,1,1,1,1,,,,,
"SV-DG","\P 09h30-15h LUN. AU VEN.",,,,"9.5",15,"5.5",1,1,1,1,1,,,,,
