"ID","Code","Description","season_start","season_end","time_max_parking","time_start","time_end","time_duration","LUN","MAR","MER","JEU","VEN","SAM","DIM","DAILY","special_days","restrict_type"
879,"SU-MF-A+F","\P 10h30-11h30 MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,10.5,11.5,1,,1,,,,,,,,
880,"SU-MG","\P 11h-12h MAR. 1 MARS AU 1 DEC.","03-01","12-01",,11,12,1,,1,,,,,,,,
881,"SU-MJ","\P 12h-13h MAR. 1 MARS AU 1 DEC.","03-01","12-01",,12,13,1,,1,,,,,,,,
882,"SU-MJ-A","\P 12h-13h MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,12,13,1,,1,,,,,,,,
883,"SU-MK","\P 12h30-13h30 MAR. 1 MARS AU 1 DEC.","03-01","12-01",,12.5,13.5,1,,1,,,,,,,,
884,"SU-MK-A","\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,12.5,13.5,1,,1,,,,,,,,
885,"SU-MK-A+F","\P 12h30-13h30 MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,12.5,13.5,1,,1,,,,,,,,
886,"SU-ML","\P 13h-14h MAR. 1 MARS AU 1 DEC.","03-01","12-01",,13,14,1,,1,,,,,,,,
887,"SU-ML-A","\P 13h-14h MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,13,14,1,,1,,,,,,,,
888,"SU-ML-A+F","\P 13h-14h MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,13,14,1,,1,,,,,,,,
889,"SU-MM","\P 13h30-14h30 MAR. 1 MARS AU 1 DEC.","03-01","12-01",,13.5,14.5,1,,1,,,,,,,,
890,"SU-MM-A","\P 13h30-14h30 MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,13.5,14.5,1,,1,,,,,,,,
891,"SU-MM-A+F","\P 13h30-14h30 MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,13.5,14.5,1,,1,,,,,,,,
892,"SU-MN","\P 14h-15h MAR. 1 MARS AU 1 DEC.","03-01","12-01",,14,15,1,,1,,,,,,,,
893,"SU-MN-A","\P 14h-15h MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,14,15,1,,1,,,,,,,,
894,"SU-MN-A+F","\P 14h-15h MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,14,15,1,,1,,,,,,,,
895,"SU-MO","\P 14h30-15h30 MAR. 1 MARS AU 1 DEC.","03-01","12-01",,14.5,15.5,1,,1,,,,,,,,
896,"SU-MO-A","\P 14h30-15h30 MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,14.5,15.5,1,,1,,,,,,,,
897,"SU-MO-A+F","\P 14h30-15h30 MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,14.5,15.5,1,,1,,,,,,,,
898,"SU-MP","\P 15h-16h MAR. 1 MARS AU 1 DEC.","03-01","12-01",,15,16,1,,1,,,,,,,,
899,"SU-MQ","\P 15h30-16h30 MAR. 1 MARS AU 1 DEC.","03-01","12-01",,15.5,16.5,1,,1,,,,,,,,
900,"SU-MR","\P 16h-17h MAR. 1 MARS AU 1 DEC.","03-01","12-01",,16,17,1,,1,,,,,,,,
901,"SU-MS","\P 07h-08h MAR. 1 MARS AU 1 DEC.","03-01","12-01",,7,8,1,,1,,,,,,,,
902,"SU-MS-A","\P 07h-08h MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,7,8,1,,1,,,,,,,,
903,"SU-MT-A","\P 07h30-08h30 MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,7.5,8.5,1,,1,,,,,,,,
904,"SU-MV-A","\P 12h30-15h30 MARDI 1AVRIL AU 1DEC.","04-01","12-01",,12.5,15.5,3,,1,,,,,,,,
905,"SU-MW-A","\P 13h-15h MARDI 1AVRIL AU 1DEC.","04-01","12-01",,13,15,2,,1,,,,,,,,
906,"SU-NA","\P 08h-09h MER. 1 MARS AU 1 DEC.","03-01","12-01",,8,9,1,,,1,,,,,,,
907,"SU-NA-A","\P 08h-09h MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,8,9,1,,,1,,,,,,,
908,"SU-NB","\P 08h30-09h30 MER. 1 MARS AU 1 DEC.","03-01","12-01",,8.5,9.5,1,,,1,,,,,,,
909,"SU-NB-A","\P 08h30-09h30 MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,8.5,9.5,1,,,1,,,,,,,
910,"SU-NC","\P 09h-10h MER. 1 MARS AU 1 DEC.","03-01","12-01",,9,10,1,,,1,,,,,,,
911,"SU-NC-A","\P 09h-10h MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,9,10,1,,,1,,,,,,,
912,"SU-ND","\P 09h30-10h30 MER. 1 MARS AU 1 DEC.","03-01","12-01",,9.5,10.5,1,,,1,,,,,,,
913,"SU-ND-A","\P 09h30-10h30 MER. 1 AVRIL AU 1 DEC","04-01","12-01",,9.5,10.5,1,,,1,,,,,,,
914,"SU-ND-A+F","\P 09h30-10h30 MER. 1 AVRIL AU 1 DEC","04-01","12-01",,9.5,10.5,1,,,1,,,,,,,
915,"SU-NE","\P 10h-11h MER. 1 MARS AU 1 DEC.","03-01","12-01",,10,11,1,,,1,,,,,,,
916,"SU-NE-A","\P 10h-11h MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,10,11,1,,,1,,,,,,,
917,"SU-NE-A+F","\P 10h-11h MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,10,11,1,,,1,,,,,,,
918,"SU-NF","\P 10h30-11h30 MER. 1 MARS AU 1 DEC.","03-01","12-01",,10.5,11.5,1,,,1,,,,,,,
919,"SU-NF-A","\P 10h30-11h30 MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,10.5,11.5,1,,,1,,,,,,,
920,"SU-NG","\P 11h-12h MER. 1 MARS AU 1 DEC.","03-01","12-01",,11,12,1,,,1,,,,,,,
921,"SU-NH","\P 11h30-12h30 MER. 1 MARS AU 1 DEC.","03-01","12-01",,11.5,12.5,1,,,1,,,,,,,
922,"SU-NH-A","\P 11h30-12h30 MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,11.5,12.5,1,,,1,,,,,,,
923,"SU-NJ","\P 12h-13h MER. 1 MARS AU 1 DEC.","03-01","12-01",,12,13,1,,,1,,,,,,,
924,"SU-NJ-A","\P 12h-13h MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,12,13,1,,,1,,,,,,,
925,"SU-NK","\P 12h30-13h30 MER. 1 MARS AU 1 DEC.","03-01","12-01",,12.5,13.5,1,,,1,,,,,,,
926,"SU-NK-A","\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,12.5,13.5,1,,,1,,,,,,,
927,"SU-NK-A+F","\P 12h30-13h30 MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,12.5,13.5,1,,,1,,,,,,,
928,"SU-NL","\P 13h-14h MER. 1 MARS AU 1 DEC.","03-01","12-01",,13,14,1,,,1,,,,,,,
929,"SU-NL-A","\P 13h-14h MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,13,14,1,,,1,,,,,,,
930,"SU-NL-A+F","\P 13h-14h MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,13,14,1,,,1,,,,,,,
931,"SU-NM","\P 13h30-14h30 MER. 1 MARS AU 1 DEC.","03-01","12-01",,13.5,14.5,1,,,1,,,,,,,
932,"SU-NM-A","\P 13h30-14h30 MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,13.5,14.5,1,,,1,,,,,,,
933,"SU-NM-A+F","\P 13h30-14h30 MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,13.5,14.5,1,,,1,,,,,,,
934,"SU-NN","\P 14h-15h MER. 1 MARS AU 1 DEC.","03-01","12-01",,14,15,1,,,1,,,,,,,
935,"SU-NN-A","\P 14h-15h MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,14,15,1,,,1,,,,,,,
936,"SU-NO","\P 14h30-15h30 MER. 1 MARS AU 1 DEC.","03-01","12-01",,14.5,15.5,1,,,1,,,,,,,
937,"SU-NO-A","\P 14h30-15h30 MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,14.5,15.5,1,,,1,,,,,,,
938,"SU-NP","\P 15h-16h MER. 1 MARS AU 1 DEC.","03-01","12-01",,15,16,1,,,1,,,,,,,
939,"SU-NQ","\P 15h30-16h30 MER. 1 MARS AU 1 DEC.","03-01","12-01",,15.5,16.5,1,,,1,,,,,,,
940,"SU-NS","\P 07h-08h MER. 1 MARS AU 1 DEC.","03-01","12-01",,7,8,1,,,1,,,,,,,
941,"SU-NS-A","\P 07h-08h MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,7,8,1,,,1,,,,,,,
942,"SU-NT-A","\P 07h30-08h30 MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,7.5,8.5,1,,,1,,,,,,,
943,"SU-NU","\P 13h-16h MERCREDI DU 15 AVRIL AU 15 NOVEMBRE","04-15","11-15",,13,16,3,,,1,,,,,,,
944,"SU-OA","\P 8h-16h SAMEDI  ",,,,8,16,8,,,,,,1,,,,
945,"SU-OB","\P 09h-17h VENDREDI",,,,9,17,8,,,,,1,,,,,
946,"SU-OC","\P 9h-21h LUN.",,,,9,21,12,1,,,,,,,,,
947,"SU-OD","\P 09h-15h JEUDI",,,,9,15,6,,,,1,,,,,,
948,"SU-PD-A","\P 13h-16h MARDI 1 AVRIL AU 1 DEC.","04-01","12-01",,13,16,3,,1,,,,,,,,
949,"SU-PF-A","\P 12h30-15h30 MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,12.5,15.5,3,,,1,,,,,,,
950,"SU-PG-A","\P 13h-16h MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,13,16,3,,,1,,,,,,,
951,"SU-PH","\P 12h30-15h30 JEU. 1 MARS AU 1 DEC.","03-01","12-01",,12.5,15.5,3,,,,1,,,,,,
952,"SU-PH-A","\P 12h30-15h30 JEU. 1 AVRIL AU 1 DEC.","04-01","12-01",,12.5,15.5,3,,,,1,,,,,,
953,"SU-PI-A","\P 12h30-15h30 VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,12.5,15.5,3,,,,,1,,,,,
954,"SU-PJ-A","\P 13h-16h VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,13,16,3,,,,,1,,,,,
955,"SU-PL-A","\P 16h30-17h30 MARDI 1 AVRIL AU 1 DEC","04-01","12-01",,16.5,17.5,1,,1,,,,,,,,
956,"SU-PM-A","\P 12h30-14h30 LUNDI 1 AVRIL AU 1 DEC.","04-01","12-01",,12.5,14.5,2,1,,,,,,,,,
957,"SU-PN-A","\P 13h30-15h30 LUNDI 1 AVRIL AU 1 DEC.","04-01","12-01",,13.5,15.5,2,1,,,,,,,,,
958,"SU-PO-A","\P 12h30-14h30 MARDI 1 AVRIL AU 1 DEC.","04-01","12-01",,12.5,14.5,2,,1,,,,,,,,
959,"SU-PP-A","\P 13h30-15h30 MARDI 1 AVRIL AU 1 DEC.","04-01","12-01",,13.5,15.5,2,,1,,,,,,,,
960,"SU-PQ-A","\P 12h30-14h30 MERCREDI 1 AVRIL AU 1 DEC.","04-01","12-01",,12.5,14.5,2,,,1,,,,,,,
961,"SU-PR-A","\P 13h30-15h30 MERCREDI 1 AVRIL AU 1 DEC.","04-01","12-01",,13.5,15.5,2,,,1,,,,,,,
962,"SU-PS-A","\P 12h30-14h30 JEUDI 1 AVRIL AU 1 DEC.","04-01","12-01",,12.5,14.5,2,,,,1,,,,,,
963,"SU-PT-A","\P 13h30-15h30 JEUDI 1 AVRIL AU 1 DEC.","04-01","12-01",,13.5,15.5,2,,,,1,,,,,,
964,"SU-SA","\P 19h-20h LUN. 1 MARS AU 1 DEC.","03-01","12-01",,19,20,1,1,,,,,,,,,
965,"SU-SA-A","\P 19h-20h LUN. 1 AVRIL AU 1 DEC.","04-01","12-01",,19,20,1,1,,,,,,,,,
966,"SU-SB","\P 19h-20h MAR. 1 MARS AU 1 DEC.","03-01","12-01",,19,20,1,,1,,,,,,,,
967,"SU-SB-A","\P 19h-20h MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,19,20,1,,1,,,,,,,,
968,"SU-SC-A","\P 19h-20h MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,19,20,1,,,1,,,,,,,
969,"SU-SD","\P 19h-20h JEU. 1 MARS AU 1 DEC.","03-01","12-01",,19,20,1,,,,1,,,,,,
970,"SU-SD-A","\P 19h-20h JEU. 1 AVRIL AU 1 DEC.","04-01","12-01",,19,20,1,,,,1,,,,,,
971,"SU-SF","\P 19h30-20h30 LUN. 1 MARS AU 1 DEC.","03-01","12-01",,19.5,20.5,1,1,,,,,,,,,
972,"SU-SF-A","\P 19h30-20h30 LUN. 1 AVRIL AU 1 DEC.","04-01","12-01",,19.5,20.5,1,1,,,,,,,,,
973,"SU-SF-A+F","\P 19h30-20h30 LUN. 1 AVRIL AU 1 DEC.","04-01","12-01",,19.5,20.5,1,1,,,,,,,,,
974,"SU-SG","\P 19h30-20h30 MAR.1 MARS AU 1 DEC.","03-01","12-01",,19.5,20.5,1,,1,,,,,,,,
975,"SU-SG-A","\P 19h30-20h30 MAR.1 AVRIL AU 1 DEC.","04-01","12-01",,19.5,20.5,1,,1,,,,,,,,
976,"SU-SH","\P 19h30-20h30 MER. 1 MARS AU 1 DEC.","03-01","12-01",,19.5,20.5,1,,,1,,,,,,,
977,"SU-SH-A","\P 19h30-20h30 MER. 1AVRIL AU 1 DEC.","04-01","12-01",,19.5,20.5,1,,,1,,,,,,,
978,"SU-SH-A+F","\P 19h30-20h30 MER. 1AVRIL AU 1 DEC.","04-01","12-01",,19.5,20.5,1,,,1,,,,,,,
979,"SU-SI","\P 19h30-20h30 JEU. 1 MARS AU 1 DEC.","03-01","12-01",,19.5,20.5,1,,,,1,,,,,,
980,"SU-SI-A","\P 19h30-20h30 JEU. 1 AVRIL AU 1 DEC.","04-01","12-01",,19.5,20.5,1,,,,1,,,,,,
981,"SU-SJ","\P 19h30-20h30 VEN. 1 MARS AU 1 DEC.","03-01","12-01",,19.5,20.5,1,,,,,1,,,,,
982,"SU-SK","\P 20h-21h LUN. 1 MARS AU 1 DEC.","03-01","12-01",,20,21,1,1,,,,,,,,,
983,"SU-SK-A","\P 20h-21h LUN. 1 AVRIL AU 1 DEC.","04-01","12-01",,20,21,1,1,,,,,,,,,
984,"SU-SK-A+F","\P 20h-21h LUN. 1 AVRIL AU 1 DEC.","04-01","12-01",,20,21,1,1,,,,,,,,,
985,"SU-SL","\P 20h-21h MAR. 1 MARS AU 1 DEC.","03-01","12-01",,20,21,1,,1,,,,,,,,
986,"SU-SM","\P 20h-21h MER. 1 MARS AU 1 DEC.","03-01","12-01",,20,21,1,,,1,,,,,,,
987,"SU-SM-A","\P 20h-21h MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,20,21,1,,,1,,,,,,,
988,"SU-SM-A+F","\P 20h-21h MER. 1 AVRIL AU 1 DEC.","04-01","12-01",,20,21,1,,,1,,,,,,,
989,"SU-SO","\P 20h-21h VEN. 1 MARS AU 1 DEC.","03-01","12-01",,20,21,1,,,,,1,,,,,
990,"SU-SP","\P 20h30 A 21h30 JEUDI 1ER MARS AU 1ER DEC.","03-01","12-01",,20.5,21.5,1,,,,1,,,,,,
991,"SU-SP-A","\P 20h30 A 21h30 JEUDI 1ER AVRIL AU 1ER DEC.","04-01","12-01",,20.5,21.5,1,,,,1,,,,,,
992,"SU-SQ","\P 20h30 A 21h30 MARDI 1ER MARS AU 1ER DEC.","03-01","12-01",,20.5,21.5,1,,1,,,,,,,,
993,"SU-SQ-A","\P 20h30 A 21h30 MARDI 1ER AVRIL AU 1ER DEC.","04-01","12-01",,20.5,21.5,1,,1,,,,,,,,
994,"SU-SR","\P 21h-22h JEUDI 1ER MARS AU 1ER DEC.","03-01","12-01",,21,22,1,,,,1,,,,,,
995,"SU-SR-A","\P 21h-22h JEUDI 1ER AVRIL AU 1ER DEC.","04-01","12-01",,21,22,1,,,,1,,,,,,
996,"SU-SS","\P 18h-19h LUNDI 1ER MARS AU 1ER DEC.","03-01","12-01",,18,19,1,1,,,,,,,,,
997,"SU-SS-A","\P 18h-19h LUNDI 1ER AVRIL AU 1ER DEC.","04-01","12-01",,18,19,1,1,,,,,,,,,
998,"SU-ST","\P 18h-19h MARDI 1ER MARS AU 1ER DEC.","03-01","12-01",,18,19,1,,1,,,,,,,,
999,"SU-ST-A","\P 18h-19h MARDI 1ER AVRIL AU 1ER DEC.","04-01","12-01",,18,19,1,,1,,,,,,,,
1000,"SU-SU","\P 21h-22h MARDI 1ER MARS AU 1ER DEC.","03-01","12-01",,21,22,1,,1,,,,,,,,
1001,"SU-SU-A","\P 21h-22h MARDI 1ER AVRIL AU 1ER DEC.","04-01","12-01",,21,22,1,,1,,,,,,,,
1002,"SU-SV","\P 21h30-22h30 JEUDI  1 MARS AU 1 DEC.","03-01","12-01",,21.5,22.5,1,,,,1,,,,,,
1003,"SU-SV-A","\P 21h30-22h30 JEUDI  1 AVRIL AU 1 DEC.","04-01","12-01",,21.5,22.5,1,,,,1,,,,,,
1004,"SU-SW","\P 21h30-22h30 MARDI  1 MARS AU 1 DEC.","03-01","12-01",,21.5,22.5,1,,1,,,,,,,,
1005,"SU-SW-A","\P 21h30-22h30 MARDI  1 AVRIL AU 1 DEC.","04-01","12-01",,21.5,22.5,1,,1,,,,,,,,
1006,"SU-SX","\P 17h-18h JEUDI  1 MARS AU 1 DEC.","03-01","12-01",,17,18,1,,,,1,,,,,,
1007,"SU-SX-A","\P 17h-18h JEUDI  1 AVRIL AU 1 DEC.","04-01","12-01",,17,18,1,,,,1,,,,,,
1008,"SU-SY","\P 18h30-19h30 JEUDI  1 MARS AU 1 DEC.","03-01","12-01",,18.5,19.5,1,,,,1,,,,,,
1009,"SU-SY-A","\P 18h30-19h30 JEUDI  1 AVRIL AU 1 DEC.","04-01","12-01",,18.5,19.5,1,,,,1,,,,,,
1010,"SU-SZ","\P 19h-24h JEUDI  1 MARS AU 1 DEC.","03-01","12-01",,19,24,5,,,,1,,,,,,
1011,"SU-SZ-A","\P 19h-24h JEUDI  1 AVRIL AU 1 DEC.","04-01","12-01",,19,24,5,,,,1,,,,,,
1012,"SU-TA","\P 17h-20h MERCREDI",,,,17,20,3,,,1,,,,,,,
1013,"SU-UB","\P 17h-18h LUNDI  1 MARS AU 1 DEC.","03-01","12-01",,17,18,1,1,,,,,,,,,
1014,"SU-UB-A","\P 17h-18h LUNDI  1 AVRIL AU 1 DEC.","04-01","12-01",,17,18,1,1,,,,,,,,,
1015,"SU-UC","\P 18h30-19h30 LUNDI  1 MARS AU 1 DEC.","03-01","12-01",,18.5,19.5,1,1,,,,,,,,,
1016,"SU-UC-A","\P 18h30-19h30 LUNDI  1 AVRIL AU 1 DEC.","04-01","12-01",,18.5,19.5,1,1,,,,,,,,,
1017,"SU-UE","\P 21h30-22h30 LUNDI  1 MARS AU 1 DEC.","03-01","12-01",,21.5,22.5,1,1,,,,,,,,,
1018,"SU-UF","\P 19h-24h LUNDI 1 MARS AU 1 DEC.","03-01","12-01",,19,24,5,1,,,,,,,,,
1019,"SU-UF-A","\P 19h-24h LUNDI 1 AVRIL AU 1 DEC.","04-01","12-01",,19,24,5,1,,,,,,,,,
1020,"SU-UG","\P 18h30-19h30 MERCREDI  1 MARS AU 1 DEC.","03-01","12-01",,18.5,19.5,1,,,1,,,,,,,
1021,"SU-UI","\P 21h-22h MERCREDI  1 MARS AU 1 DEC.","03-01","12-01",,21,22,1,,,1,,,,,,,
1022,"SU-UJ","\P 13h-16h LUNDI  1 MARS AU 1 DEC.","03-01","12-01",,13,16,3,1,,,,,,,,,
1023,"SU-UJ-A","\P 13h-16h LUNDI  1 AVRIL AU 1 DEC.","04-01","12-01",,13,16,3,1,,,,,,,,,
1024,"SU-UK","\P 13h-16h JEUDI  1 MARS AU 1 DEC.","03-01","12-01",,13,16,3,,,,1,,,,,,
1025,"SU-UK-A","\P 13h-16h JEUDI  1 AVRIL AU 1 DEC.","04-01","12-01",,13,16,3,,,,1,,,,,,
1026,"SU-UL","\P 09h-12h JEUDI  1 MARS AU 1 DEC.","03-01","12-01",,9,12,3,,,,1,,,,,,
1027,"SU-UL-A","\P 09h-12h JEUDI  1 AVRIL AU 1 DEC.","04-01","12-01",,9,12,3,,,,1,,,,,,
1028,"SU-UM","\P 09h-12h LUNDI  1 MARS AU 1 DEC.","03-01","12-01",,9,12,3,1,,,,,,,,,
1029,"SU-UM-A","\P 09h-12h LUNDI  1 AVRIL AU 1 DEC.","04-01","12-01",,9,12,3,1,,,,,,,,,
1030,"SU-UN","\P 09h-12h MARDI  1 MARS AU 1 DEC.","03-01","12-01",,9,12,3,,1,,,,,,,,
1031,"SU-UN-A","\P 09h-12h MARDI  1 AVRIL AU 1 DEC.","04-01","12-01",,9,12,3,,1,,,,,,,,
1032,"SU-UO","\P 09h-12h VENDREDI  1 MARS AU 1 DEC.","03-01","12-01",,9,12,3,,,,,1,,,,,
1033,"SU-UO-A","\P 09h-12h VENDREDI  1 AVRIL AU 1 DEC.","04-01","12-01",,9,12,3,,,,,1,,,,,
1034,"SU-UQ","\P 17h-18h MARDI 1ER MARS AU 1ER DECEMBRE","03-01","12-01",,17,18,1,,1,,,,,,,,
1035,"SU-UQ-A","\P 17h-18h MARDI 1ER AVRIL AU 1ER DECEMBRE","04-01","12-01",,17,18,1,,1,,,,,,,,
1036,"SU-UR","\P 18h30-19h30 MAR. 1 MARS AU 1 DEC. ","03-01","12-01",,18.5,19.5,1,,1,,,,,,,,
1037,"SU-UR-A","\P 18h30-19h30 MAR. 1 AVRIL AU 1 DEC.","04-01","12-01",,18.5,19.5,1,,1,,,,,,,,
1038,"SU-UU","\P 19h-24h MARDI 1MARS au 1 DEC.","03-01","12-01",,19,24,5,,1,,,,,,,,
1039,"SU-UV","\P 08h-12h MERCREDI 15 MARS AU 15 NOVEMBRE","03-15","11-15",,8,12,4,,,1,,,,,,,
1040,"SU-UW","\P 08h-12h JEUDI 15 MARS AU 15 NOVEMBRE","03-15","11-15",,8,12,4,,,,1,,,,,,
1041,"SU-UY-A","\P 17h30-18h30 JEUDI 1 AVRIL AU 1 DEC.","04-01","12-01",,17.5,18.5,1,,,,1,,,,,,
1042,"SU-UZ-A","\P 22h-23h MARDI 1 AVRIL AU 1 DEC.","04-01","12-01",,22,23,1,,1,,,,,,,,
1043,"SU-VA","\P 08h-09h VEN. 1 MARS AU 1 DEC.","03-01","12-01",,8,9,1,,,,,1,,,,,
1044,"SU-VA-A","\P 08h-09h VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,8,9,1,,,,,1,,,,,
1045,"SU-VB","\P 08h30-09h30 VEN. 1 MARS AU 1 DEC.","03-01","12-01",,8.5,9.5,1,,,,,1,,,,,
1046,"SU-VB-A","\P 08h30-09h30 VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,8.5,9.5,1,,,,,1,,,,,
1047,"SU-VC","\P 09h-10h VEN. 1 MARS AU 1 DEC.","03-01","12-01",,9,10,1,,,,,1,,,,,
1048,"SU-VC-A","\P 09h-10h VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,9,10,1,,,,,1,,,,,
1049,"SU-VD","\P 09h30-10h30 VEN. 1 MARS AU 1 DEC.","03-01","12-01",,9.5,10.5,1,,,,,1,,,,,
1050,"SU-VD-A","\P 09h30-10h30 VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,9.5,10.5,1,,,,,1,,,,,
1051,"SU-VE","\P 10h-11h VEN. 1 MARS AU 1 DEC.","03-01","12-01",,10,11,1,,,,,1,,,,,
1052,"SU-VE-A","\P 10h-11h VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,10,11,1,,,,,1,,,,,
1053,"SU-VF","\P 10h30-11h30 VEN. 1 MARS AU 1 DEC.","03-01","12-01",,10.5,11.5,1,,,,,1,,,,,
1054,"SU-VF-A","\P 10h30-11h30 VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,10.5,11.5,1,,,,,1,,,,,
1055,"SU-VJ","\P 12h-13h VEN. 1 MARS AU 1 DEC.","03-01","12-01",,12,13,1,,,,,1,,,,,
1056,"SU-VJ-A","\P 12h-13h VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,12,13,1,,,,,1,,,,,
1057,"SU-VK","\P 12h30-13h30 VEN. 1 MARS AU 1 DEC.","03-01","12-01",,12.5,13.5,1,,,,,1,,,,,
1058,"SU-VK-A","\P 12h30-13h30 VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,12.5,13.5,1,,,,,1,,,,,
1059,"SU-VL","\P 13h-14h VEN. 1 MARS AU 1 DEC.","03-01","12-01",,13,14,1,,,,,1,,,,,
1060,"SU-VL-A","\P 13h-14h VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,13,14,1,,,,,1,,,,,
1061,"SU-VM","\P 13h30-14h30 VEN. 1 MARS AU 1 DEC.","03-01","12-01",,13.5,14.5,1,,,,,1,,,,,
1062,"SU-VM-A","\P 13h30-14h30 VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,13.5,14.5,1,,,,,1,,,,,
1063,"SU-VN","\P 14h-15h VEN. 1 MARS AU 1 DEC.","03-01","12-01",,14,15,1,,,,,1,,,,,
1064,"SU-VN-A","\P 14h-15h VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,14,15,1,,,,,1,,,,,
1065,"SU-VO","\P 14h30-15h30 VEN. 1 MARS AU 1 DEC.","03-01","12-01",,14.5,15.5,1,,,,,1,,,,,
1066,"SU-VP-A","\P 15h-16h VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,15,16,1,,,,,1,,,,,
1067,"SU-VQ","\P 15h30-16h30 VEN. 1 MARS AU 1 DEC.","03-01","12-01",,15.5,16.5,1,,,,,1,,,,,
1068,"SU-VR-A","\P 16h-17h VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,16,17,1,,,,,1,,,,,
1069,"SU-VS-A","\P 07h-08h VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,7,8,1,,,,,1,,,,,
1070,"SU-VW-A","\P 21h-22h LUNDI 1 AVRIL AU 1 DEC.","04-01","12-01",,21,22,1,1,,,,,,,,,
1071,"SU-VX-A","\P 18h-19h MERCREDI 1 AVRIL AU 1 DEC.","04-01","12-01",,18,19,1,,,1,,,,,,,
1072,"SV-AA","\P 06h-07h LUN. AU VEN. 1 MARS AU 1 DEC.","03-01","12-01",,6,7,1,1,1,1,1,1,,,,,
1073,"SV-AA-A","\P 06h-07h LUN. AU VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,6,7,1,1,1,1,1,1,,,,,
1074,"SV-AB","\P 06h30-07h30 LUN. AU VEN. 1 MARS AU 1 DEC.","03-01","12-01",,6.5,7.5,1,1,1,1,1,1,,,,,
1075,"SV-AB-A","\P 06h30-07h30 LUN. AU VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,6.5,7.5,1,1,1,1,1,1,,,,,
1076,"SV-AC","\P 09h-11h30 LUN. AU VEN.",,,,9,11.5,2.5,1,1,1,1,1,,,,,
1077,"SV-AD","\P 07h-08h LUN. AU VEN. 1 MARS AU 1 DEC.","03-01","12-01",,7,8,1,1,1,1,1,1,,,,,
1078,"SV-AD-A","\P 07h-08h LUN. AU VEN. 1 AVRIL AU 1 DEC.","04-01","12-01",,7,8,1,1,1,1,1,1,,,,,
1079,"SV-AE","\P 07h30-08h30 LUN. AU VEN. 1 MARS AU 1 DEC.","03-01","12-01",,7.5,8.5,1,1,1,1,1,1,,,,,
